sentence_id,sentence,intent,departure,destination,intermediate
S005469,quel train pour aller de clermont de l'oise a angers saint-laud,TRIP,Clermont de l'Oise,Angers Saint-Laud,
S000273,"Bonjour, je voudrais allez de Issy-les-Moulineaux a Chasseradès",TRIP,Issy-les-Moulineaux,Chasseradès,
S005454,Aller de Gramat a Vic-le-Comte,TRIP,Gramat,Vic-le-Comte,
S000995,pourriez-vous me trouver un train de aubergenville élisabethville a assat,TRIP,Aubergenville Élisabethville,Assat,
S006364,Gisors puis Malling muis Vaulry,TRIP,Gisors,Vaulry,Malling
S008291,Coucou,NOT_TRIP,,,
S006080,Je voudrais aller de Saint-Julien-du-Sault a Vaux-sur-Seine en passant par Goncelin,TRIP,Saint-Julien-du-Sault,Vaux-sur-Seine,Goncelin
S000323,Partir de Les Cabannes pour Garchizy,TRIP,Les Cabannes,Garchizy,
S007159,J'aime les trains,NOT_TRIP,,,
S001851,Je voudrais aller de Marienthal a Pertuis,TRIP,Marienthal,Pertuis,
S005696,Je voudrais prendre un train de Prissé-la-Charrière a La Hume,TRIP,Prissé-la-Charrière,La Hume,
S003126,Pourriez-vous me trouver un train de Saint-Médard-d'Eyrans a Kurtzenhouse,TRIP,Saint-Médard-d'Eyrans,Kurtzenhouse,
S002919,Direction Mitry - Claye au depart de Paulhaguet,TRIP,Paulhaguet,Mitry - Claye,
S008380,C'est quoi ce service,NOT_TRIP,,,
S008669,I need to travel tomorrow,NOT_FRENCH,,,
S007749,D'accord,NOT_TRIP,,,
S008698,I would like a train ticket,NOT_FRENCH,,,
S001878,train de reze pont rousseau a gaillac,TRIP,Rezé Pont Rousseau,Gaillac,
S008017,Bonjour,NOT_TRIP,,,
S008595,I want to go from Paris to Lyon,NOT_FRENCH,,,
S008745,I want to go from Paris to Lyon,NOT_FRENCH,,,
S001523,Ce soir je vais de Le Puy-en-Velay a Fromental,TRIP,Le Puy-en-Velay,Fromental,
S003798,je dois aller de chambly a la ricamarie,TRIP,Chambly,La Ricamarie,
S007010,Je veux aller,NOT_TRIP,,,
S005477,Un train de Brimeux a Nantes,TRIP,Brimeux,Nantes,
S004422,Varennes-sur-Fouzon puis Malause,TRIP,Varennes-sur-Fouzon,Malause,
S006611,Train de Ancy-sur-Moselle a Montfort-le-Gesnois passant par Rue,TRIP,Ancy-sur-Moselle,Montfort-le-Gesnois,Rue
S009529,@#$%,UNKNOWN,,,
S008759,Wie komme ich nach Bordeaux,NOT_FRENCH,,,
S006055,"Je pars de Vaucelles, je passe par Roeschwoog et j'arrive a Enghien-les-Bains",TRIP,Vaucelles,Enghien-les-Bains,Roeschwoog
S009728,   ,UNKNOWN,,,
S008349,Nancy est ma soeur,NOT_TRIP,,,
S001551,Je me rends a Epone - Mezieres depuis Avignon Centre,TRIP,Avignon Centre,Épône - Mézières,
S002072,Je vais a Herrlisheim depuis Mazingarbe,TRIP,Mazingarbe,Herrlisheim,
S008444,J'ai rencontre Marseille hier,NOT_TRIP,,,
S000552,Y aa-t-il un train de Carcassonne a Bangy-sur-Beresle ?,TRIP,Carcassonne,Blangy-sur-Bresle,
S004509,Billaet Dannes - Camiers Gimont Cahuzac,TRIP,Dannes - Camiers,Gimont Cahuzac,
S006400,De Saint-Hilaire - Brizambourg vers Cercottes avec correspondance a Beaulieu-sur-Mer,TRIP,Saint-Hilaire - Brizambourg,Cercottes,Beaulieu-sur-Mer
S002504,je dois aller de annecy a pléchâtel demain,TRIP,Annecy,Pléchâtel,
S000137,Partir de Magland pour Angerville,TRIP,Magland,Angerville,
S003496,Margaux - Le Molay-Littry,TRIP,Margaux,Le Molay-Littry,
S006358,DDe Versuaklles Rive Droite a Avoudrey via Mervans,TRIP,Versailles Rive Droite,Avoudrey,Mervans
S007422,hey,NOT_TRIP,,,
S001890,je veux prendre le train de aubin-saint-vaast a dives-sur-mer - cabourg,TRIP,Aubin-Saint-Vaast,Dives-sur-Mer - Cabourg,
S009061,I want to go from Paris to Lyon,NOT_FRENCH,,,
S009379,I want aller a Paris,NOT_FRENCH,,,
S008266,tu fais quoi,NOT_TRIP,,,
S005407,de hautmont jusqu'a remy,TRIP,Hautmont,Remy,
S000095,un train de saint-jean-de-luz - ciboure a freteval - moree,TRIP,Saint-Jean-de-Luz - Ciboure,Fréteval - Morée,
S006843,Train de Plancoët a Le Vernet d'Ariège passant par Nogent-l'Artaud - Charly,TRIP,Plancoët,Le Vernet d'Ariège,Nogent-l'Artaud - Charly
S007314,Hello,NOT_TRIP,,,
S005400,Depuis Marchezais - Broué jusqu'a Sevran - Livry,TRIP,Marchezais - Broué,Sevran - Livry,
S005808,Guimiliau direction Nevers Le Banlay,TRIP,Guimiliau,Nevers Le Banlay,
S005195,Longages - Noé puis Serqueux,TRIP,Longages - Noé,Serqueux,
S008746,What is the best route,NOT_FRENCH,,,
S007795,Qu'est-ce qje tu peux faire,NOT_TRIP,,,
S006707,De Landerneau vers Malansac avec correspondance a La Chapelle Aulnay,TRIP,Landerneau,Malansac,La Chapelle Aulnay
S001708,Miraumont puis Drusenheim,TRIP,Miraumont,Drusenheim,
S002812,Comment aller de Brax - Lguevin a Taverny ?,TRIP,Brax - Léguevin,Taverny,
S006925,de veigné vers coursan avec correspondance a garchizy,TRIP,Veigné,Coursan,Garchizy
S006579,"Je pars de Salon-de-Provence, je passe par Lutzelhouse et j'arrive a Audrieu",TRIP,Salon-de-Provence,Audrieu,Lutzelhouse
S004466,Depart de Louvroil arrivee a Pantin,TRIP,Louvroil,Pantin,
S007950,Hello,NOT_TRIP,,,
S002551,je voudrais me rendre a le vert de maisons depuis montceau-les-mines,TRIP,Montceau-les-Mines,Le Vert de Maisons,
S009319,I need to travel tomorrow,NOT_FRENCH,,,
S005719,Vienne pjis Paris Bercy Bourgogn - Pays d'Auverggne,TRIP,Vienne,Paris Bercy Bourgogne - Pays d'Auvergne,
S004698,de alaï a pont de l'alma,TRIP,Alaï,Pont de l'Alma,
S003158,Depart de Amboise arrivee a Verneuil-sur-Avre,TRIP,Amboise,Verneuil-sur-Avre,
S002390,je voudrais prendre un train de mulhouse a mareil-sur-mauldre,TRIP,Mulhouse,Mareil-sur-Mauldre,
S000104,Je veux aller de Stains La Cerisaie T11 a Kogenheim,TRIP,Stains La Cerisaie T11,Kogenheim,
S003766,depart plounerin arrivee andelot-en-montagne,TRIP,Plounérin,Andelot-en-Montagne,
S004629,Quel train pour aller de Fougeray - Langon a Le Raincy - Villemomble - Montfermeil,TRIP,Fougeray - Langon,Le Raincy - Villemomble - Montfermeil,
S001317,J'aimerais un billet de Les Églisottes-et-Chalaures a Vernaison,TRIP,Les Églisottes-et-Chalaures,Vernaison,
S008594,I want aller a Paris,NOT_FRENCH,,,
S005814,Y a-t-il un train de Poligny a Dives-sur-Mer - Cabourg,TRIP,Poligny,Dives-sur-Mer - Cabourg,
S004147,Je veux aller de Niversac a Saint-Leu-d'Esserent,TRIP,Niversac,Saint-Leu-d'Esserent,
S005311,depart de auneau arrivee a joigny-sur-meuse,TRIP,Auneau,Joigny-sur-Meuse,
S008023,Coucou,NOT_TRIP,,,
S002633,y a-t-il un train de conflans fin d'oise a hasenrain ?,TRIP,Conflans Fin d'Oise,Hasenrain,
S007940,Troyes est un prenom original,NOT_TRIP,,,
S007756,Les trains sont souvent en retard,NOT_TRIP,,,
S004002,Billet La Hisse Juan les Pins,TRIP,La Hisse,Juan les Pins,
S001548,Y a-t-il un train de Sainte-Bazeille a Éguzon-Chantôme ?,TRIP,Sainte-Bazeille,Éguzon-Chantôme,
S005903,Un train de Le Buet a Penne-d'Agenais,TRIP,Le Buet,Penne-d'Agenais,
S008996,Je want to go Lyon,NOT_FRENCH,,,
S005170,Je pars de Conflans Fin d'Oise et je vais a Veigne,TRIP,Conflans Fin d'Oise,Veigné,
S006509,Je veux passer par Pontanevaux pour aller de La Ferté-Saint-Aubin a Loches,TRIP,La Ferté-Saint-Aubin,Loches,Pontanevaux
S009444,Como llego a Marsella,NOT_FRENCH,,,
S008310,Help,NOT_TRIP,,,
S009315,Vorrei andare da Parigi a Lione,NOT_FRENCH,,,
S002513,quel train de bagnac-sur-célé a esvres sur indre ?,TRIP,Bagnac-sur-Célé,Esvres sur Indre,
S004378,Jz veux prendre le train de Granoville a Pontmory,TRIP,Granville,Pontmort,
S009429,Un billete de tren por favor,NOT_FRENCH,,,
S000841,depuis chamarande jusqu'a pont de sallaumines,TRIP,Chamarande,Pont de Sallaumines,
S001433,Voyager de Èze vers La Brohinière,TRIP,Èze,La Brohinière,
S008480,Mon ami Lyon va bien,NOT_TRIP,,,
S003222,Enghien-les-Bains puis Le Puy-en-Velay,TRIP,Enghien-les-Bains,Le Puy-en-Velay,
S005516,mayet - bruyeres-sur-oise,TRIP,Mayet,Bruyères-sur-Oise,
S005507,brax - léguevin vers gertwiller,TRIP,Brax - Léguevin,Gertwiller,
S009822,a,UNKNOWN,,,
S004130,Quel train de Sarcelles - Saint-Brice a Baume-les-Dames ?,TRIP,Sarcelles - Saint-Brice,Baume-les-Dames,
S002334,prendre le train de morez a siorac-en-perigord,TRIP,Morez,Siorac-en-Périgord,
S006627,de rognac a clamart via pavilly,TRIP,Rognac,Clamart,Pavilly
S006000,"Je pars de Kédange, je passe par La Bassée - Violaines et j'arrive a Carcassonne",TRIP,Kédange,Carcassonne,La Bassée - Violaines
S009137,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S000907,je souhaite aller de loriol-sur-drome a mouchard,TRIP,Loriol-sur-Drôme,Mouchard,
S005598,De Aéroport Charles de Gaulle 2 TGV jusqu'a Vougeot - Gilly-lès-Cîteaux,TRIP,Aéroport Charles de Gaulle 2 TGV,Vougeot - Gilly-lès-Cîteaux,
S009996,a,UNKNOWN,,,
S006325,caffiers puis saint-marcellin puis rochy-condé,TRIP,Caffiers,Rochy-Condé,Saint-Marcellin
S006390,Noyen-sur-Satthe puis Saint-Sulpice - Auteuil puuis Orange,TRIP,Noyen-sur-Sarthe,Orange,Saint-Sulpice - Auteuil
S006623,tran de Auxonne a Ruffec passant par Us,TRIP,Auxonne,Ruffec,Us
S001841,J'aimerais aller de Saint-Hilaire-de-Chaléons a Champagne-sur-Oise,TRIP,Saint-Hilaire-de-Chaléons,Champagne-sur-Oise,
S001015,Je pars de Mouchard et je vais a Villeneuve Triage,TRIP,Mouchard,Villeneuve Triage,
S000150,Je veux me rendre a Valleiry en partant de Bellegarde-sur-Valserine,TRIP,Bellegarde-sur-Valserine,Valleiry,
S006910,Pont de Sallaumines Bagnols - Chadenet via Recquignies,TRIP,Pont de Sallaumines,Bagnols - Chadenet,Recquignies
S009028,How do I get to Marseille,NOT_FRENCH,,,
S001892,Comment aller de Saint-Aigulin - La Roche-Chalais a Amagne - Lucquy,TRIP,Saint-Aigulin - La Roche-Chalais,Amagne - Lucquy,
S001607,Je me rends a Aubigny-au-Bac depuis Quimperlé,TRIP,Quimperlé,Aubigny-au-Bac,
S003390,je voyage de culmont - chalindrey a schwindratzheim,TRIP,Culmont - Chalindrey,Schwindratzheim,
S000108,Je vais a Saint-Nom-la-Bretèche Forêt de Marly T13 depuis Le Méridien La Ferrière,TRIP,Le Méridien La Ferrière,Saint-Nom-la-Bretèche Forêt de Marly T13,
S002580,depuis laillé jusqu'a joinville,TRIP,Laillé,Joinville,
S008208,Aujourd'hui,NOT_TRIP,,,
S008854,Como llego a Marsella,NOT_FRENCH,,,
S000380,Je voyage de Mailly-la-Ville a Raon-l'Étape,TRIP,Mailly-la-Ville,Raon-l'Étape,
S005452,Je voudrais prendre unn train de ourtalain - Saint-Pellzrin a Laragne-Montéglin,TRIP,Courtalain - Saint-Pellerin,Laragne-Montéglin,
S006776,De Langeac vers Le Grand Jardin avec correspondance a Miramas,TRIP,Langeac,Le Grand Jardin,Miramas
S003937,Je veux aller de Arbanats a L'Abbaye,TRIP,Arbanats,L'Abbaye,
S006157,tran de Tournus a Gilly-sur-Loire passant par Coucy-lès-Eppes,TRIP,Tournus,Gilly-sur-Loire,Coucy-lès-Eppes
S009604,123456,UNKNOWN,,,
S004126,Depart Martigné-Ferchaud arrivee Nomain,TRIP,Martigné-Ferchaud,Nomain,
S000594,pierrelaye - louvroil,TRIP,Pierrelaye,Louvroil,
S004904,Je voudrait prendre un train de Aubigny-en-Artois a Riedseltz,TRIP,Aubigny-en-Artois,Riedseltz,
S006763,aller de farbus a viry-châtillon avec un arret a casino lacroix laval,TRIP,Farbus,Viry-Châtillon,Casino Lacroix Laval
S001843,Comment aller de Provins a Betton ?,TRIP,Provins,Betton,
S008218,Bonsoir,NOT_TRIP,,,
S008404,les trains sont souvent en retard,NOT_TRIP,,,
S002637,Je dois aller de Goussainville a Halsou - Larressore,TRIP,Goussainville,Halsou - Larressore,
S001393,pourriez-vous me trouver un train de epernay a plounerin,TRIP,Épernay,Plounérin,
S002461,Je me rends a Reze Pont Rousseau depuis Chamonix Aiguille du Midi,TRIP,Chamonix Aiguille du Midi,Rezé Pont Rousseau,
S007151,Je voudrais,NOT_TRIP,,,
S000398,Voyager de Prouvy - Thiant vers Briouze,TRIP,Prouvy - Thiant,Briouze,
S009651,test test test,UNKNOWN,,,
S003201,La Barre Ormesson Saiint-Savol,TRIP,La Barre Ormesson,Saint-Saviol,
S008425,Albert est mon cousin,NOT_TRIP,,,
S005842,je vais de perrignier a athis-mons,TRIP,Perrignier,Athis-Mons,
S005942,je me rends a trie-chateau depuis maule,TRIP,Maule,Trie-Château,
S003758,Les Cabrils Raon-l'Étape,TRIP,Les Cabrils,Raon-l'Étape,
S007681,arriver,NOT_TRIP,,,
S000484,un billet de faubourg d'orléans a breuillet - bruyères-le-châtel,TRIP,Faubourg d'Orléans,Breuillet - Bruyères-le-Châtel,
S001671,"Bonjour, je voudrais aller de Châtellerault a Rosporden",TRIP,Châtellerault,Rosporden,
S000522,Quel train de Blanzy a Les Lacs ?,TRIP,Blanzy,Les Lacs,
S003010,Pourriez-vous me trouver un train de Longueau a Rang-du-Fliers - Verton - Berck,TRIP,Longueau,Rang-du-Fliers - Verton - Berck,
S003814,Billet Rountzenheim Ancenis,TRIP,Rountzenheim,Ancenis,
S005977,Cavignac Savennières - Béhuard via Croix du Prince,TRIP,Cavignac,Savennières - Béhuard,Croix du Prince
S001095,Ce soie je vais de Le Pony-de-Beauvoisin a Vougeot - Gilly-lèz-Cîtaux,TRIP,Le Pont-de-Beauvoisin,Vougeot - Gilly-lès-Cîteaux,
S008590,Je want to go Lyon,NOT_FRENCH,,,
S008723,What is the best route,NOT_FRENCH,,,
S004498,Train de Clermont La Pardieu a Les Vallées,TRIP,Clermont La Pardieu,Les Vallées,
S001886,Ce soir je vais de Chevrières a Veauche - Saint-Galmier,TRIP,Chevrières,Veauche - Saint-Galmier,
S007719,Un train,NOT_TRIP,,,
S006226,courtalain - saint-pellerin puis les houches puis luc,TRIP,Courtalain - Saint-Pellerin,Luc,Les Houches
S000546,Je dois aller de Wavr a Saullagouse demain,TRIP,Wavrin,Saillagouse,
S006376,Digoin Osny via Polliat,TRIP,Digoin,Osny,Polliat
S005123,saint-cyprien puis lezoux,TRIP,Saint-Cyprien,Lezoux,
S008390,il fait beau aujourd'hui,NOT_TRIP,,,
S001315,"Bonjour, je voudrais aller de Maurois a Gemeaux",TRIP,Maurois,Gemeaux,
S007883,Partir,NOT_TRIP,,,
S001854,Est-ce qu'il y a un train de Étain a Saint-Égrève Saint-Robert,TRIP,Étain,Saint-Égrève Saint-Robert,
S008076,Genial,NOT_TRIP,,,
S008466,voyage,NOT_TRIP,,,
S002380,Voyager de Orgerus - Béhoust vers Rosny-sur-Seine,TRIP,Orgerus - Béhoust,Rosny-sur-Seine,
S003620,Pourriez-vous me trouver un train de Kilstett a Chasseneuil-du-Poitou,TRIP,Kilstett,Chasseneuil-du-Poitou,
S000705,je pars de vernou-la-celle-sur-seine et je vais a étampes,TRIP,Vernou-la-Celle-sur-Seine,Étampes,
S009376,Can you help me,NOT_FRENCH,,,
S001742,j'aimerais un billet de puget-ville a vougeot - gilly-lès-cîteaux,TRIP,Puget-Ville,Vougeot - Gilly-lès-Cîteaux,
S002505,Un billet de Dijon Porte Neuve a Bibliothèque François Mitterrand,TRIP,Dijon Porte Neuve,Bibliothèque François Mitterrand,
S007360,Merci,NOT_TRIP,,,
S009898,   ,UNKNOWN,,,
S003682,Depart de Ingrandes sur Vienne arrivee a Gravelines,TRIP,Ingrandes sur Vienne,Gravelines,
S001218,Saint-Cyprien - Meyrargues,TRIP,Saint-Cyprien,Meyrargues,
S003419,"Bonjour, je voudrait aller de Dannes - Camiers a Le Grau-du-Roi",TRIP,Dannes - Camiers,Le Grau-du-Roi,
S006816,Je voudrais aller de Saint-Nazaire a Saint-Leu-d'Esserent en passant par Cernay (Val-d'Oise),TRIP,Saint-Nazaire,Saint-Leu-d'Esserent,Cernay (Val-d'Oise)
S003786,Y a-t-il un train de Beau Marais a Triel-sur-Seine ?,TRIP,Beau Marais,Triel-sur-Seine,
S000913,Simandre-sur-Suran Petit Vaux,TRIP,Simandre-sur-Suran,Petit Vaux,
S008696,I need to travel tomorrow,NOT_FRENCH,,,
S009525,???,UNKNOWN,,,
S007839,Partir,NOT_TRIP,,,
S008557,Can you help me,NOT_FRENCH,,,
S001734,Un train de Moisssac a Lavoûte-sur-Loire pour demain,TRIP,Moissac,Lavoûte-sur-Loire,
S008107,Nice de te rencontrer,NOT_TRIP,,,
S001643,Je souhaite aller de Fraisses - Unieux a Blangy-sur-Ternoise,TRIP,Fraisses - Unieux,Blangy-sur-Ternoise,
S003846,Quel train de Saint-Erme-Outre-et-Ramecourt a Hellemmes ?,TRIP,Saint-Erme-Outre-et-Ramecourt,Hellemmes,
S002005,Je voudrais aller de Étigny - Véron a Chagny,TRIP,Étigny - Véron,Chagny,
S000472,Quel train de Coulanges-sur-Yonne a Saint-Laurent-d'Aigouze ?,TRIP,Coulanges-sur-Yonne,Saint-Laurent-d'Aigouze,
S009308,How do I get to Marseille,NOT_FRENCH,,,
S000100,un train de savonnières a provins,TRIP,Savonnières,Provins,
S008533,Wie komme ich nach Bordeaux,NOT_FRENCH,,,
S009899,qwerty,UNKNOWN,,,
S000266,Je pars de Saint-Hilaire-sur-Helpe pour aller a Soultz-sous-Forêts,TRIP,Saint-Hilaire-sur-Helpe,Soultz-sous-Forêts,
S009643,test test test,UNKNOWN,,,
S006937,Belz - Ploemel puis Cintegabelle puis Cernay (Haut-Rhin),TRIP,Belz - Ploemel,Cernay (Haut-Rhin),Cintegabelle
S004160,billet gambsheim saint-cyr les lecques - la cadiere,TRIP,Gambsheim,Saint-Cyr Les Lecques - La Cadière,
S003406,Paray-le-Monial - Azay-sur-Cher,TRIP,Paray-le-Monial,Azay-sur-Cher,
S002234,Y a-t-il un train de Plestan a Apach,TRIP,Plestan,Apach,
S007407,Voyage,NOT_TRIP,,,
S001453,comment aller de bonneville a la méaugon ?,TRIP,Bonneville,La Méaugon,
S001160,Direction Moulis - Listrac au depart de Trappes,TRIP,Trappes,Moulis - Listrac,
S001888,Je voudrais aller de Rennes a La Marcche,TRIP,Rennes,La Marche,
S004432,Prendre le train de Niederbronn-les-Bains a Epernay,TRIP,Niederbronn-les-Bains,Épernay,
S007017,bonjour,NOT_TRIP,,,
S002379,labergement-sainte-marie vers gujan-mestras,TRIP,Labergement-Sainte-Marie,Gujan-Mestras,
S004366,Pourriez-vous me trouver un train de Brebieres a Evreux Normandie,TRIP,Brebières,Évreux Normandie,
S007369,Je n'aime pas voyager,NOT_TRIP,,,
S001268,"S'il vous plait, un trajet de Masseret a Faremoutiers - Pommeuse",TRIP,Masseret,Faremoutiers - Pommeuse,
S009506,qwerty,UNKNOWN,,,
S002302,Aller de Montchanin a Port-de-Piles,TRIP,Montchanin,Port-de-Piles,
S001749,Je pars de Chatellerault pour aller a Saint-Clair - Les Roches,TRIP,Châtellerault,Saint-Clair - Les Roches,
S002015,Je pars de Val de Fontenay pour aller a Brou,TRIP,Val de Fontenay,Brou,
S009931,...,UNKNOWN,,,
S001212,Je souhaite aller de Ennevelin a Le Cailar,TRIP,Ennevelin,Le Cailar,
S008793,Ich mochte von Paris nach Lyon fahren,NOT_FRENCH,,,
S008829,What is the best route,NOT_FRENCH,,,
S006367,Ponthierry - Pringy Saint-Gilles Lycée Haut-Rhin via Caudry,TRIP,Ponthierry - Pringy,Saint-Gilles Lycée Haut-Rhin,Caudry
S005983,De Reignier-Esery a Cergy le Haut via Saint-Quentin-Fallavier,TRIP,Reignier-Ésery,Cergy le Haut,Saint-Quentin-Fallavier
S004206,Je voyage de Vénissieux a Weyersheim,TRIP,Vénissieux,Weyersheim,
S002748,Je vais a Iwuy depuis Gujan-Mestras,TRIP,Gujan-Mestras,Iwuy,
S001473,"S'il vous laait, un trajet fe Bonnières-sur-Seine a Survioliers - Fosszs",TRIP,Bonnières-sur-Seine,Survilliers - Fosses,
S004462,un billet de limersheim a mertzwiller,TRIP,Limersheim,Mertzwiller,
S006564,"Je pars de Tenay - Hauteville, je passe par Gambsheim et j'arrive a Fresnoy-le-Grand",TRIP,Tenay - Hauteville,Fresnoy-le-Grand,Gambsheim
S009499,Quiero ir de Paris a Lyon,NOT_FRENCH,,,
S000610,De Contrexéville a Tonnay-Charente,TRIP,Contrexéville,Tonnay-Charente,
S001575,Y a-t-il un train de Cros de Cagnes a Montreuil-sur-Ille,TRIP,Cros de Cagnes,Montreuil-sur-Ille,
S007859,Tu fais quoi,NOT_TRIP,,,
S003424,De L'Isthme a Saint-Astier,TRIP,L'Isthme,Saint-Astier,
S007140,coucou,NOT_TRIP,,,
S009373,Je want to go Lyon,NOT_FRENCH,,,
S006636,"Je pars de Tonneins, je passe par Théoule-sur-Mer et j'arrive a Fouquereuil",TRIP,Tonneins,Fouquereuil,Théoule-sur-Mer
S004911,quel train pour aller de versailles rive droite a grandvilliers,TRIP,Versailles Rive Droite,Grandvilliers,
S002644,Voyager de Saint-Joseph le Castellas vers Saint-Agnan,TRIP,Saint-Joseph le Castellas,Saint-Agnan,
S004123,Je pars de Ranchot et je vais a Auchy-lès-Hesdin,TRIP,Ranchot,Auchy-lès-Hesdin,
S001790,Voyage de Audruicq a Chocques,TRIP,Audruicq,Chocques,
S005786,seclin verrey-sous-salmaise,TRIP,Seclin,Verrey-sous-Salmaise,
S004240,y a-t-il un train de saint-cyr-l'école a montreux-vieux ?,TRIP,Saint-Cyr-l'École,Montreux-Vieux,
S000880,depart de liancourt - rantigny arrivee a luzenac - garanou,TRIP,Liancourt - Rantigny,Luzenac - Garanou,
S003580,De Fougeray - Langon a Dardilly Les Mouilles,TRIP,Fougeray - Langon,Dardilly Les Mouilles,
S009769,@#$%,UNKNOWN,,,
S005883,un train de grandvillars a barjac,TRIP,Grandvillars,Barjac,
S005535,je voudrais me rendre a blangy-sur-ternoise depuis anse halte,TRIP,Anse Halte,Blangy-sur-Ternoise,
S009118,Can you help me,NOT_FRENCH,,,
S005933,Je souhaite aller ee Prouvy - Thiant a Contrexéville,TRIP,Prouvy - Thiant,Contrexéville,
S001651,Je voudrais allerr de Sauint-Méédard-sur-Ile a Belvezet,TRIP,Saint-Médard-sur-Ille,Belvezet,
S005518,je vais a biffontaine depuis charbonnieres-les-bains,TRIP,Charbonnières-les-Bains,Biffontaine,
S007219,Je veux aller,NOT_TRIP,,,
S002691,je voyage de marcelcave a monthermé,TRIP,Marcelcave,Monthermé,
S002313,un train de la crau a lesparre-medoc,TRIP,La Crau,Lesparre-Médoc,
S000349,de luc a châbons,TRIP,Luc,Châbons,
S002075,"S'il vous plait, un trajet de Chamborigaud a Anthéor Cap Roux",TRIP,Chamborigaud,Anthéor Cap Roux,
S006222,Train de Raon-l'Étape a La Ferté-sous-Jouarre passant par Onville,TRIP,Raon-l'Étape,La Ferté-sous-Jouarre,Onville
S000270,Haute Picardie TGV Mulhouse Musées,TRIP,Haute Picardie TGV,Mulhouse Musées,
S008919,What is the best route,NOT_FRENCH,,,
S007991,J'ai rencontre Marseille hier,NOT_TRIP,,,
S002056,Je veux aller de Magnette a Seltz,TRIP,Magnette,Seltz,
S000055,Je vais a Rosny-sous-Bois depuis Sarre-Union,TRIP,Sarre-Union,Rosny-sous-Bois,
